Token	POS-Tag	OOV	Id	Index	__next__	Granularidade	Documento
de	ADP	0	18	123	2481	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
eventuais	ADJ	1	18	124	2482	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
aumentos	NOUN	1	18	125	2483	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
de	ADP	0	18	126	2484	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
inadimplência	NOUN	1	18	127	2485	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
ocasionados	VERB	1	18	128	2486	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
por	ADP	0	18	129	2487	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
forte	ADJ	0	18	130	2488	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
reversão	NOUN	1	18	131	2489	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
do	ADP	0	18	132	2490	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
ciclo	NOUN	0	18	133	2491	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
